ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0032355,response to estradiol,15/791,113/18860,0.13274336283185842,3.165031381806384,4.829676488196371,7.534481264105364e-5,0.0030380853965652145,0.002377038574077661,DUSP1/ERRFI1/COL1A1/IGFBP2/CFLAR/NCOA3/LEP/POSTN/ITGA2/MMP15/FGF10/MSX2/KIF18A/CYP19A1/ESR1,15
GO:0043500,muscle adaptation,16/791,126/18860,0.12698412698412698,3.0277125599502335,4.778118528983712,7.556327882825589e-5,0.0030380853965652145,0.002377038574077661,KLF15/ERRFI1/FOXO1/LMCD1/NR4A3/FOXO3/CFLAR/ATP2A2/PPARG/AGT/PI16/MYOZ2/HMOX1/MSTN/RGS4/FBXO32,16
GO:0007584,response to nutrient,19/791,167/18860,0.11377245508982035,2.712703543608106,4.651375938392845,7.688924931178667e-5,0.0030380853965652145,0.002377038574077661,VCAM1/COL1A1/ACSL1/IGFBP2/CBS/LOC102724560/GCLM/AQP3/NCOA3/LEP/CDKN2B/POSTN/ITGA2/CDON/PPARG/MAFB/STC1/SFRP2/STC2,19
GO:2001236,regulation of extrinsic apoptotic signaling pathway,19/791,167/18860,0.11377245508982035,2.712703543608106,4.651375938392845,7.688924931178667e-5,0.0030380853965652145,0.002377038574077661,ATF3/ARHGEF2/GCLM/CFLAR/GDNF/FAIM2/HMGB2/BRCA1/UNC5B/TNFSF10/TGFB2/THBS1/FGF10/AGT/G0S2/NRG1/TNFSF15/SFRP2/HMOX1,19
GO:0072001,renal system development,30/791,334/18860,0.08982035928143713,2.1416080607432417,4.404330929336082,7.771829278021104e-5,0.0030380853965652145,0.002377038574077661,ADAMTS1/KLF15/SOX4/TBX18/ZBTB16/COL4A1/COL4A4/CFLAR/LIF/ACTA2/NID1/BMPER/GDNF/SOX9/LGR4/SMO/ITGA8/GCNT4/VEGFA/TGFB2/FGF10/AGT/MTSS1/COL4A3/PRDM1/FGFR2/EPHA4/FGF1/TFAP2A/WNK4,30
GO:0048608,reproductive structure development,29/791,318/18860,0.09119496855345911,2.1743831945869014,4.419016392008139,7.780462600959695e-5,0.0030380853965652145,0.002377038574077661,ADAMTS1/PTX3/ERRFI1/INHBB/FST/CITED2/RHOBTB3/FOXO3/LEP/ING2/ALOX15B/SOX9/LGR4/HMGB2/VEGFA/TGFB2/GDF7/FGF10/TNFAIP6/DMC1/MERTK/FGFR2/LFNG/ANG/SFRP2/KIF18A/CYP19A1/ESR1/LHCGR,29
GO:0060351,cartilage development involved in endochondral bone morphogenesis,8/791,35/18860,0.22857142857142856,5.449882607910421,5.513096531669841,7.935975875090446e-5,0.003074409551609842,0.002405459077928368,COL1A1/TGFBR2/CBS/LOC102724560/SOX9/AXIN2/COL27A1/STC1,8
GO:0034446,substrate adhesion-dependent cell spreading,14/791,101/18860,0.13861386138613863,3.3050030666783496,4.859682159436555,8.059485986360315e-5,0.0030978649260072462,0.0024238108759966834,PDPN/MYADM/PIK3R1/NEDD9/EPHB3/POSTN/CARMIL1/LIMS2/KANK1/ITGA8/RAC3/NTN4/MERTK/PKP2,14
GO:0006066,alcohol metabolic process,32/791,368/18860,0.08695652173913043,2.0733249051833123,4.350545216435642,8.417435023444017e-5,0.003210370567080974,0.0025118367915736247,ACSS1/ERRFI1/IMPA2/INPP5A/PLPP3/PNPLA2/DHRS3/PLA2G4A/ALDH1A3/LEP/HSD17B6/PRKG2/ADH1B/FDXR/ADH1A/ADH1C/GCH1/AGT/PLB1/CUBN/NPC1L1/CH25H/FGF1/HSD11B2/SCARF1/PLCG2/TPK1/APOB/ADH6/LIPE/AKR1B10/LHCGR,32
GO:0010721,negative regulation of cell development,27/791,288/18860,0.09375,2.2353034134007586,4.419987701214156,8.551466711861642e-5,0.003216006324146907,0.0025162462831418994,FSTL3/TSC22D1/IGDCC4/TRPC6/DAAM2/EPHB2/PIK3R1/NEGR1/DUSP10/NF2/FGF13/ULK2/LRRC17/SOCS1/GPR68/VEGFA/SEMA6D/UBASH3B/MAFB/TNFAIP6/TNFRSF11B/FRZB/SHB/INPP5D/CCL11/BRINP1/SORL1,27
GO:0002573,myeloid leukocyte differentiation,25/791,257/18860,0.09727626459143969,2.3193809736972852,4.455801123711251,8.588613013428137e-5,0.003216006324146907,0.0025162462831418994,FSTL3/TGFBR2/CITED2/CFLAR/LIF/PIK3R1/NEDD9/RASSF2/LRRC17/SOCS1/GPR68/JUN/VEGFA/IL34/PPARG/UBASH3B/MAFB/TNFAIP6/TNFRSF11B/CAMK4/BATF3/INPP5D/IRF4/IL31RA/BATF2,25
GO:0010562,positive regulation of phosphorus metabolic process,29/791,320/18860,0.090625,2.160793299620733,4.381830055360331,8.693675632348345e-5,0.003216006324146907,0.0025162462831418994,CDKN1A/ARHGEF2/NEK10/LIF/NEDD9/RSPO1/LEP/FAM20A/RASSF2/P2RX7/ENPP2/VEGFA/THBS1/IL34/FGF10/ADCY8/MMD/NRG1/IL12A/TNFSF15/GPRC5B/CIMAP3/ANG/ADORA1/IL31RA/FGF1/CLSPN/HTR2A/LHCGR,29
GO:0045937,positive regulation of phosphate metabolic process,29/791,320/18860,0.090625,2.160793299620733,4.381830055360331,8.693675632348345e-5,0.003216006324146907,0.0025162462831418994,CDKN1A/ARHGEF2/NEK10/LIF/NEDD9/RSPO1/LEP/FAM20A/RASSF2/P2RX7/ENPP2/VEGFA/THBS1/IL34/FGF10/ADCY8/MMD/NRG1/IL12A/TNFSF15/GPRC5B/CIMAP3/ANG/ADORA1/IL31RA/FGF1/CLSPN/HTR2A/LHCGR,29
GO:0120254,olefinic compound metabolic process,19/791,169/18860,0.11242603550295859,2.680600543092034,4.591685098834905,9.031378359517006e-5,0.003315998621554005,0.002594481591575309,ACSL1/PNPLA2/DHRS3/PLA2G4A/ALDH1A3/ALOX15B/HSD17B6/ADH1B/ADH1A/ADH1C/PLB1/PLA2G4C/CYP19A1/HSD11B2/PTGS2/ABCA4/ADH6/LIPE/AKR1B10,19
GO:0051952,regulation of amine transport,12/791,78/18860,0.15384615384615385,3.668190216862784,4.940531626620072,9.279487840455692e-5,0.0033818577907438517,0.0026460106847989444,CXCL12/ABAT/LEP/GDNF/SLC38A2/P2RX7/ADRA2A/PER2/ADORA1/RGS4/SLC7A5/HTR2A,12
GO:0048732,gland development,37/791,454/18860,0.08149779735682819,1.943171249241188,4.256173117162732,9.468967219959217e-5,0.003425538141338188,0.0026801867742562583,ERRFI1/INHBB/WNT2/IRS2/TGFBR2/CITED2/OXTR/CFLAR/ALDH1A3/ALOX15B/EPHB3/ROBO1/LIMS2/SOX9/DBP/SMO/ITGA2/JUN/VEGFA/TGFB2/GDF7/FGF10/NTN4/EDA/MAFB/FRZB/MSX2/NRG1/LBH/FGFR2/E2F7/RXFP1/CYP19A1/ESR1/XDH/SLC7A5/CCL11,37
GO:0045778,positive regulation of ossification,10/791,56/18860,0.17857142857142858,4.257720787430016,5.108145561235929,9.828866577836285e-5,0.0035051475430964768,0.002742474233013226,CCN3/ZBTB16/GPM6B/FBN2/TMEM119/TENT5A/PKDCC/P2RX7/CCN1/TFAP2A,10
GO:0001893,maternal placenta development,8/791,36/18860,0.2222222222222222,5.298496979912909,5.4012270289956685,9.831511401368167e-5,0.0035051475430964768,0.002742474233013226,CITED2/LIF/STC1/PRDM1/STOX2/PTGS2/STC2/TPPP3,8
GO:0061458,reproductive system development,29/791,323/18860,0.08978328173374613,2.1407240120081568,4.326559022670688,1.0244706025675732e-4,0.0036261837155629213,0.0028371745502382547,ADAMTS1/PTX3/ERRFI1/INHBB/FST/CITED2/RHOBTB3/FOXO3/LEP/ING2/ALOX15B/SOX9/LGR4/HMGB2/VEGFA/TGFB2/GDF7/FGF10/TNFAIP6/DMC1/MERTK/FGFR2/LFNG/ANG/SFRP2/KIF18A/CYP19A1/ESR1/LHCGR,29
GO:0048483,autonomic nervous system development,9/791,46/18860,0.1956521739130435,4.664981036662453,5.2070361275198325,1.0460168191525972e-4,0.0036757401519895514,0.002875948167699142,VCAM1/SOX4/ADARB1/PLXNA4/SEMA3A/GDNF/NRP2/EGR2/TFAP2A,9
GO:0050878,regulation of body fluid levels,33/791,389/18860,0.08483290488431877,2.0226910064706094,4.264366729677369,1.053413336240908e-4,0.0036757401519895514,0.002875948167699142,PDPN/C1QTNF1/HPS5/RAP2B/EPHB2/OXTR/AQP3/PLA2G4A/PRKCE/NEGR1/ANGPTL1/SLC7A11/CORO2B/ITGA2/TSPAN8/VEGFA/ANGPTL7/THBS1/FGF10/UBASH3B/MERTK/ADRA2A/NFE2/HPSE/PRRG3/BTC/ADORA1/HSD11B2/PLCG2/TSPAN32/XDH/HTR2A/WNK4,33
GO:0007160,cell-matrix adhesion,24/791,246/18860,0.0975609756097561,2.3261694058154236,4.380535624043371,1.1289314435595935e-4,0.003911508945290986,0.003060416819197504,VCAM1/FAM107A/PLPP3/GPM6B/ITGA11/STON1/PIK3R1/ITGBL1/NID1/NF2/POSTN/ITGA10/CORO2B/CCN2/APOD/ITGA2/ITGA8/VEGFA/THBS1/SORBS1/EDA/HPSE/PPFIA2/LYPD3,24
GO:0060828,regulation of canonical Wnt signaling pathway,26/791,278/18860,0.09352517985611511,2.229942973560469,4.3225662571020065,1.1946086366227695e-4,0.004084076983624142,0.003195436356250212,SOX4/COL1A1/TBX18/FOXO1/DAAM2/IGFBP2/JADE1/FOXO3/NKD1/RSPO1/SOX9/LGR4/KANK1/NKD2/AXIN2/CDON/DDIT3/FGF10/RSPO2/EDA/FRZB/GPRC5B/SFRP4/FGFR2/SFRP2/DKK2,26
GO:0035265,organ growth,20/791,187/18860,0.10695187165775401,2.550078760385892,4.457055409455666,1.1953396049631636e-4,0.004084076983624142,0.003195436356250212,WNT2/PDLIM5/TGFBR2/LEP/S1PR1/SOX9/SMO/TENM4/TGFB2/FGF10/RSPO2/COL27A1/STC1/MSX2/NRG1/PI16/FGFR2/CYP19A1/RGS4/ESR1,20
GO:0034308,primary alcohol metabolic process,14/791,105/18860,0.13333333333333333,3.179098187947745,4.684825596507815,1.235100231790039e-4,0.0041908228554530975,0.003278955751474535,ACSS1/PNPLA2/DHRS3/ALDH1A3/HSD17B6/ADH1B/ADH1A/ADH1C/PLB1/HSD11B2/TPK1/ADH6/LIPE/AKR1B10,14
GO:0031952,regulation of protein autophosphorylation,5/791,13/18860,0.38461538461538464,9.170475542156959,6.1656434743986654,1.2447370613803514e-4,0.004194593384925568,0.0032819058640720586,ERRFI1/NEK10/RASSF2/VEGFA/NRG1,5
GO:0006721,terpenoid metabolic process,14/791,106/18860,0.1320754716981132,3.149106695608616,4.642420411939516,1.369155800068032e-4,0.004582480636962393,0.003585394028534761,CRABP2/PNPLA2/DHRS3/ALDH1A3/HSD17B6/ADH1B/ADH1A/ADH1C/PLB1/ABCA4/RBP1/ADH6/LIPE/AKR1B10,14
GO:0001649,osteoblast differentiation,25/791,265/18860,0.09433962264150944,2.2493619254347257,4.285422300620701,1.3989851996257645e-4,0.004646210135554896,0.0036352568390509744,COL1A1/TMT1A/CEBPD/ITGA11/IGFBP2/ZHX3/FBN2/TMEM119/TENT5A/CCN2/RASSF2/SOX9/LGR4/CRIM1/SMO/DNAI3/AXIN2/VEGFA/PPARG/RSPO2/TNFAIP6/CCN1/MSX2/FGFR2/SFRP2,25
GO:0001935,endothelial cell proliferation,21/791,204/18860,0.10294117647058823,2.454450806871421,4.370039546808338,1.4070839638164216e-4,0.004646210135554896,0.0036352568390509744,CXCL12/LEP/BMPER/HMGB2/JUN/COL8A1/VEGFA/THBS1/FGF10/PPARG/VASH2/NRP2/COL4A3/NR4A1/IL12A/ANG/RGCC/EGR3/HMOX1/DLL4/CCL11,21
GO:0045667,regulation of osteoblast differentiation,18/791,161/18860,0.11180124223602485,2.665703449521401,4.441011986899724,1.4719018907453812e-4,0.004813498124815823,0.0037661451952185417,CEBPD/IGFBP2/ZHX3/FBN2/TMEM119/TENT5A/RASSF2/SOX9/CRIM1/DNAI3/AXIN2/VEGFA/PPARG/TNFAIP6/CCN1/MSX2/FGFR2/SFRP2,18
GO:0061383,trabecula morphogenesis,9/791,48/18860,0.1875,4.470606826801517,5.037198477588055,1.477313448876401e-4,0.004813498124815823,0.0037661451952185417,ADAMTS1/COL1A1/FBN2/S1PR1/VEGFA/TGFB2/MSX2/NRG1/DLL4,9
GO:0016049,cell growth,39/791,499/18860,0.0781563126252505,1.863499438827085,4.090201279442207,1.4958114474305272e-4,0.00484170547457776,0.0037882150022530733,CXCL12/PLXNA4/FAM107A/CCN3/CDKN1A/PDLIM5/TGFBR2/JADE1/CRABP2/FLRT3/WFDC1/RND2/SEMA3A/POSTN/FGF13/ULK2/KAZALD1/RASGRP2/SOX9/BRCA1/NEDD4L/BDKRB1/CYFIP2/VEGFA/TGFB2/SEMA6D/AGT/NRP2/FRZB/NRG1/PI16/IL17RB/SFRP2/CDH4/NGF/RGS4/LGI1/ENPP1/RIMS1,39
GO:0008585,female gonad development,14/791,107/18860,0.1308411214953271,3.1196757919113387,4.600515147724577,1.5156198643932119e-4,0.004873757995303662,0.0038132933223845723,ADAMTS1/PTX3/INHBB/FST/FOXO3/LEP/VEGFA/TNFAIP6/DMC1/LFNG/ANG/CYP19A1/ESR1/LHCGR,14
GO:0021952,central nervous system projection neuron axonogenesis,7/791,29/18860,0.2413793103448276,5.755263960939884,5.361884437906783,1.5444178130241996e-4,0.004934114051999391,0.003860516706923785,ADARB1/PLXNA4/EPHB2/EPHB3/SCN1B/SPTBN4/EPHA4,7
GO:0070371,ERK1 and ERK2 cascade,29/791,331/18860,0.08761329305135952,2.088984458847839,4.182059439788599,1.5664444955809794e-4,0.004972198011779625,0.003890314105493814,DUSP1/ERRFI1/ATF3/EPHB2/NEK10/CFLAR/LIF/ACTA2/DUSP10/BMPER/DUSP5/CCN2/SOX9/NAMPT/JUN/VEGFA/FGF10/CCN1/NRG1/LMO3/FGFR2/FAM83D/EPHA4/FGF1/NGF/GCNT2/HTR2A/CCL11/WNK4,29
GO:0030856,regulation of epithelial cell differentiation,19/791,177/18860,0.10734463276836158,2.5594434563986086,4.3612749974976195,1.670233214642835e-4,0.005267658600027403,0.004121486414270478,ERRFI1/FST/AQP3/LIF/MAFF/NCOA3/ALOX15B/GDNF/SOX9/SMO/VEGFA/FGF10/FRZB/MSX2/SFRP4/PRKCH/APOLD1/XDH/TMEM100,19
GO:0090189,regulation of branching involved in ureteric bud morphogenesis,6/791,21/18860,0.2857142857142857,6.812353259888026,5.575877695065793,1.6863201196702039e-4,0.005284519101132103,0.004134678295430061,GDNF/SOX9/LGR4/SMO/VEGFA/AGT,6
GO:0060070,canonical Wnt signaling pathway,29/791,333/18860,0.08708708708708708,2.0764380056415455,4.146570961486152,1.7368324587385925e-4,0.0053939816971612375,0.004220323291938092,SOX4/WNT2/COL1A1/TBX18/FOXO1/DAAM2/IGFBP2/JADE1/FZD8/FOXO3/NKD1/RSPO1/SOX9/LGR4/KANK1/NKD2/AXIN2/CDON/FZD5/DDIT3/FGF10/RSPO2/EDA/FRZB/GPRC5B/SFRP4/FGFR2/SFRP2/DKK2,29
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,9/791,49/18860,0.1836734693877551,4.37936995278516,4.955738132592333,1.7431770118874732e-4,0.0053939816971612375,0.004220323291938092,ATF3/ARHGEF2/CFLAR/FAIM2/HMGB2/BRCA1/THBS1/SFRP2/HMOX1,9
GO:0021955,central nervous system neuron axonogenesis,8/791,39/18860,0.20512820512820512,4.890920289150378,5.0891330243047,1.7884136497567848e-4,0.005465214383107691,0.004276056696410959,ADARB1/PLXNA4/EPHB2/EPHB3/ARHGEF28/SCN1B/SPTBN4/EPHA4,8
GO:0051955,regulation of amino acid transport,8/791,39/18860,0.20512820512820512,4.890920289150378,5.0891330243047,1.7884136497567848e-4,0.005465214383107691,0.004276056696410959,ABAT/LEP/SLC38A2/P2RX7/PER2/ADORA1/RGS4/SLC7A5,8
GO:0071559,response to transforming growth factor beta,28/791,318/18860,0.0880503144654088,2.099404463739077,4.136883403222439,1.8599859191766906e-4,0.0056488461249069866,0.004419732622760986,WNT2/COL1A1/TSC22D1/GDF15/MXRA5/TGFBR2/CITED2/FBN2/CFLAR/ACTA2/ING2/CDKN2B/POSTN/CILP/SOX9/SAP30/ITGA8/JUN/TGFB2/THBS1/PPARG/RASL11B/PMEPA1/GDF5/FGFR2/RGCC/MSTN/GCNT2,28
GO:0010632,regulation of epithelial cell migration,11/791,72/18860,0.1527777777777778,3.6427166736901255,4.700641065545999,1.9225960440536006e-4,0.005803173335425592,0.004540480292608342,IRS2/TGFBR2/PRKCE/DUSP10/SOX9/ENPP2/ITGA2/JUN/TGFB2/FGF10/PLCG2,11
GO:0030509,BMP signaling pathway,19/791,179/18860,0.10614525139664804,2.5308463228075624,4.305648412772577,1.9344239529449724e-4,0.005803271858834918,0.004540557378639129,FSTL3/FST/TMEM119/BMPER/CRIM1/GDF7/PPARG/TNFAIP6/CCN1/FSTL5/MSX2/CHRDL2/GDF5/CHRDL1/SFRP4/SFRP2/ZNF423/TMEM100/SORL1,19
GO:0021675,nerve development,13/791,97/18860,0.13402061855670103,3.1954852920093315,4.535715155903808,2.0268654100010912e-4,0.006043744131639617,0.004728706095294412,VCAM1/ADARB1/PLXNA4/CITED2/EPHB2/SEMA3A/SLITRK6/NRP2/MAFB/EGR2/EPHA4/NGF/TFAP2A,13
GO:0022602,ovulation cycle process,9/791,50/18860,0.18,4.291782553729456,4.876432944276869,2.0477075145368157e-4,0.006069109018988634,0.004748551921788926,ADAMTS1/PTX3/FOXO3/LEP/TGFB2/TNFAIP6/MSTN/ESR1/LHCGR,9
GO:0043549,regulation of kinase activity,24/791,256/18860,0.09375,2.2353034134007586,4.163618904725265,2.0749064828492588e-4,0.0061128981410888345,0.0047828131155245755,DUSP1/ADARB1/ERRFI1/SYNPO2/CDKN1A/RAP2B/NEK10/NEDD9/WARS1/LEP/LDB2/PKIA/RASSF2/TRIB3/AGT/ADCY8/MMD/NRG1/TNFSF15/GPRC5B/CIMAP3/DIRAS3/FGF1/CLSPN,24
GO:0006874,intracellular calcium ion homeostasis,27/791,304/18860,0.08881578947368421,2.1176558653270345,4.110391837823325,2.092563698848832e-4,0.006128222260914436,0.004794802911460011,CACNB2/CXCL12/TRPC6/PRKCE/DMD/ATP2A2/CLIC2/TRPA1/P2RX7/ANK2/BDKRB1/STIM2/DDIT3/UBASH3B/ADCY8/STC1/SYPL2/ADORA1/SLC24A3/NGF/CCL7/PLCG2/STC2/HTR2A/CALB2/JPH2/CCL11,27
GO:0001936,regulation of endothelial cell proliferation,19/791,181/18860,0.10497237569060773,2.5028811700693576,4.250770251458988,2.234552461950093e-4,0.006427253629142306,0.0050287690461646144,CXCL12/LEP/HMGB2/JUN/VEGFA/THBS1/FGF10/PPARG/VASH2/NRP2/COL4A3/NR4A1/IL12A/ANG/RGCC/EGR3/HMOX1/DLL4/CCL11,19
GO:0034104,negative regulation of tissue remodeling,6/791,22/18860,0.2727272727272727,6.502700838984024,5.4031914951715,2.2368896153388207e-4,0.006427253629142306,0.0050287690461646144,TMEM119/P2RX7/YPEL4/PPARG/UBASH3B/INPP5D,6
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,14/791,111/18860,0.12612612612612611,3.0072550426532723,4.437675129910615,2.24516479123409e-4,0.006427253629142306,0.0050287690461646144,TSC22D1/TGFBR2/CITED2/ING2/CDKN2B/BMPER/ITGA8/TGFB2/GDF7/THBS1/CCN1/MSX2/GDF5/ZNF423,14
GO:0042391,regulation of membrane potential,37/791,474/18860,0.07805907172995781,1.8611809011719398,3.9730172045357475,2.2469260654725133e-4,0.006427253629142306,0.0050287690461646144,CACNB2/KCNK6/TBX18/USP53/PIEZO2/SCN7A/ABCC9/GCLM/ABAT/GLRX/DMD/ATP2A2/FGF13/TRPA1/P2RX7/ANK2/NEDD4L/CNIH3/GRIK4/AGT/SCN1B/KCNS1/KCNE3/CACNA1G/AKAP7/GRIK1/KCND3/INSYN2A/KCND2/ADORA1/RGS4/KCNS3/KCNA3/PKP2/KCTD16/ABCB5/RIMS1,37
GO:2001233,regulation of apoptotic signaling pathway,33/791,406/18860,0.0812807881773399,1.9379970480715936,3.9976037455202067,2.335377796762002e-4,0.006641652462467659,0.0051965175556791246,CXCL12/INHBB/ATF3/CTSC/ARHGEF2/DAPK2/GCLM/HIGD1A/CFLAR/PRODH/ING2/GDNF/FAIM2/HMGB2/BDKRB2/BRCA1/RTKN2/UNC5B/TNFSF10/TGFB2/THBS1/DDIT3/FGF10/PPARG/AGT/IER3/G0S2/NRG1/TNFSF15/SFRP2/SEPTIN4/HMOX1/PTGS2,33
GO:0001541,ovarian follicle development,10/791,62/18860,0.16129032258064516,3.8456832918722728,4.69577305166522,2.366040983058689e-4,0.006651955220942143,0.005204578571456016,PTX3/INHBB/FOXO3/VEGFA/TNFAIP6/DMC1/LFNG/ANG/ESR1/LHCGR,10
GO:0021545,cranial nerve development,10/791,62/18860,0.16129032258064516,3.8456832918722728,4.69577305166522,2.366040983058689e-4,0.006651955220942143,0.005204578571456016,ADARB1/PLXNA4/CITED2/EPHB2/SEMA3A/SLITRK6/NRP2/MAFB/EGR2/TFAP2A,10
GO:0001822,kidney development,28/791,323/18860,0.08668730650154799,2.066905942628565,4.046580490836189,2.4084767957118603e-4,0.006688392804556864,0.005233087823334286,ADAMTS1/KLF15/SOX4/ZBTB16/COL4A4/CFLAR/LIF/ACTA2/NID1/BMPER/GDNF/SOX9/LGR4/SMO/ITGA8/GCNT4/VEGFA/TGFB2/FGF10/AGT/MTSS1/COL4A3/PRDM1/FGFR2/EPHA4/FGF1/TFAP2A/WNK4,28
GO:0003401,axis elongation,7/791,31/18860,0.22580645161290322,5.383956608621182,5.111095305299333,2.4185501503596845e-4,0.006688392804556864,0.005233087823334286,NKD1/SOX9/FGF10/FGFR2/SFRP2/FGF1/ESR1,7
GO:0048771,tissue remodeling,20/791,197/18860,0.10152284263959391,2.4206331380312784,4.193772224495362,2.4197843886404917e-4,0.006688392804556864,0.005233087823334286,CBS/LOC102724560/TMEM119/LIF/LEP/S1PR1/RASSF2/P2RX7/LGR4/YPEL4/TGFB2/FGF10/PPARG/AGT/UBASH3B/GDF5/ACP5/PDK4/INPP5D/DLL4,20
GO:0051962,positive regulation of nervous system development,26/791,291/18860,0.08934707903780069,2.130323528006221,4.0657017538978915,2.478991356142923e-4,0.00673458339385626,0.005269227957067253,CXCL12/WNT2/CRABP2/EPHB2/FLRT3/LRRC15/LIF/RND2/EPHB3/ROBO1/LRRTM2/SMO/SLITRK6/TENM4/VEGFA/CDON/IL34/EGR2/ZNF365/CDH4/EPHA4/PRKCH/NGF/RTN4RL2/SLC7A5/LRRN3,26
GO:0001894,tissue homeostasis,25/791,275/18860,0.09090909090909091,2.1675669463280083,4.080819341612185,2.4864512415264316e-4,0.00673458339385626,0.005269227957067253,ERRFI1/TJP2/LAMA2/TMEM119/APBB2/TUBA1A/LDB2/S1PR1/DMD/CCN2/P2RX7/SOX9/SMO/VEGFA/UBASH3B/RAC3/CRACD/ABCC6/CUBN/ACP5/PDK4/INPP5D/ABCA4/GCNT2/BRINP1,25
GO:0060249,anatomical structure homeostasis,25/791,275/18860,0.09090909090909091,2.1675669463280083,4.080819341612185,2.4864512415264316e-4,0.00673458339385626,0.005269227957067253,ERRFI1/TJP2/LAMA2/TMEM119/APBB2/TUBA1A/LDB2/S1PR1/DMD/CCN2/P2RX7/SOX9/SMO/VEGFA/UBASH3B/RAC3/CRACD/ABCC6/CUBN/ACP5/PDK4/INPP5D/ABCA4/GCNT2/BRINP1,25
GO:0061337,cardiac conduction,13/791,99/18860,0.13131313131313133,3.1309300335849013,4.447739151535133,2.4912483286216246e-4,0.00673458339385626,0.005269227957067253,CACNB2/TBX18/ABCC9/CORIN/ATP2A2/ANK2/AGT/SCN1B/SPTBN4/KCNE3/CACNA1G/KCND3/PKP2,13
GO:0042445,hormone metabolic process,23/791,246/18860,0.09349593495934959,2.229245680573114,4.060382083042425,2.9011031527394356e-4,0.007799687164742089,0.0061025793670222124,CRABP2/PNPLA2/DHRS3/CPA4/CORIN/ALDH1A3/LEP/ANPEP/HSD17B6/ADH1B/ADH1A/ADH1C/GCNT4/PLB1/DIO2/CYP19A1/STC2/ESR1/RBP1/ADH6/LIPE/AKR1B10/LHCGR,23
GO:0032891,negative regulation of organic acid transport,6/791,23/18860,0.2608695652173913,6.219974715549937,5.240913134582792,2.9197005928895787e-4,0.0078070254983786565,0.006108320977229513,IRS2/ABAT/LEP/THBS1/ADORA1/RGS4,6
GO:0099560,synaptic membrane adhesion,7/791,32/18860,0.21875,5.21570796460177,4.993716988288919,2.984724611036211e-4,0.007892371265324025,0.006175096644691904,SPARCL1/FLRT3/CDH6/TENM4/CDH10/LRRC4/NTNG1,7
GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,7/791,32/18860,0.21875,5.21570796460177,4.993716988288919,2.984724611036211e-4,0.007892371265324025,0.006175096644691904,ARHGEF2/CFLAR/FAIM2/HMGB2/BRCA1/SFRP2/HMOX1,7
GO:0001934,positive regulation of protein phosphorylation,22/791,231/18860,0.09523809523809523,2.270784419962675,4.065964788628959,3.013866765531185e-4,0.007892371265324025,0.006175096644691904,CDKN1A/ARHGEF2/NEK10/LIF/NEDD9/RSPO1/LEP/FAM20A/RASSF2/ENPP2/VEGFA/IL34/FGF10/ADCY8/MMD/NRG1/IL12A/TNFSF15/GPRC5B/IL31RA/FGF1/CLSPN,22
GO:0071560,cellular response to transforming growth factor beta stimulus,27/791,311/18860,0.08681672025723473,2.0699915854000595,3.9808958845685676,3.0157841420343836e-4,0.007892371265324025,0.006175096644691904,WNT2/COL1A1/TSC22D1/GDF15/TGFBR2/CITED2/FBN2/CFLAR/ACTA2/ING2/CDKN2B/POSTN/CILP/SOX9/SAP30/ITGA8/JUN/TGFB2/THBS1/PPARG/RASL11B/PMEPA1/GDF5/FGFR2/RGCC/MSTN/GCNT2,27
GO:0032535,regulation of cellular component size,30/791,361/18860,0.08310249307479224,1.9814323886100906,3.939311954646408,3.0418122316572065e-4,0.007918368349075902,0.006195437110092121,CXCL12/DNM1/PLXNA4/KCNK6/CDC42EP3/AMOT/DAAM2/LMOD1/CRABP2/ARHGAP28/MYADM/PRKCE/RND2/SEMA3A/FGF13/ULK2/P2RX7/CARMIL1/KANK1/SSH2/CYFIP2/VEGFA/SEMA6D/SPTBN4/CRACD/PAK3/GPRC5B/CDH4/NGF/CCL11,30
GO:0030278,regulation of ossification,15/791,128/18860,0.1171875,2.7941292667509483,4.261349491582573,3.0776247871818906e-4,0.007969428396281527,0.006235387172700373,CCN3/ZBTB16/GPM6B/FBN2/TMEM119/TENT5A/DHRS3/PKDCC/S1PR1/P2RX7/SOX9/CCN1/EGR2/TFAP2A/ENPP1,15
GO:0002028,regulation of sodium ion transport,11/791,76/18860,0.14473684210526316,3.450994743495908,4.479563004453864,3.129728444384069e-4,0.007978375101745918,0.006242387194498249,PER1/PRKCE/DMD/FGF13/P2RX7/NEDD4L/AGT/SCN1B/SPTBN4/PKP2/WNK4,11
GO:0061035,regulation of cartilage development,11/791,76/18860,0.14473684210526316,3.450994743495908,4.479563004453864,3.129728444384069e-4,0.007978375101745918,0.006242387194498249,ZBTB16/LEP/PKDCC/PRKG2/CCN2/SOX9/AXIN2/TGFB2/CCN1/FRZB/GDF5,11
